"","subj_idx","dangerous","weapon","rt","response","condition","stimulus"
"9610",132,0,0,0.531,1,"harmless","phone"
"9611",132,1,0,0.541,1,"dangerous","phone"
"9612",132,1,1,0.528,0,"dangerous","gun"
"9613",132,0,0,0.521,1,"harmless","phone"
"9614",132,1,1,0.482,1,"dangerous","gun"
"9615",132,0,0,0.638,1,"harmless","phone"
"9616",132,1,1,0.542,0,"dangerous","gun"
"9617",132,1,1,0.767,0,"dangerous","gun"
"9618",132,0,0,0.581,1,"harmless","phone"
"9619",132,0,1,0.569,0,"harmless","gun"
"9620",132,1,0,0.588,1,"dangerous","phone"
"9621",132,1,1,0.467,0,"dangerous","gun"
"9622",132,0,1,0.444,0,"harmless","gun"
"9623",132,1,0,0.504,1,"dangerous","phone"
"9624",132,0,0,0.561,1,"harmless","phone"
"9625",132,1,1,0.489,0,"dangerous","gun"
"9626",132,1,1,0.548,0,"dangerous","gun"
"9627",132,0,1,0.476,0,"harmless","gun"
"9628",132,1,0,0.549,1,"dangerous","phone"
"9629",132,0,0,0.606,1,"harmless","phone"
"9630",132,0,1,0.436,0,"harmless","gun"
"9631",132,1,1,0.442,0,"dangerous","gun"
"9632",132,0,1,0.415,0,"harmless","gun"
"9633",132,1,1,0.489,0,"dangerous","gun"
"9634",132,1,0,0.735,1,"dangerous","phone"
"9635",132,0,0,0.617,1,"harmless","phone"
"9636",132,0,0,0.539,1,"harmless","phone"
"9637",132,1,0,0.645,1,"dangerous","phone"
"9638",132,1,0,0.665,1,"dangerous","phone"
"9639",132,0,0,0.703,1,"harmless","phone"
"9640",132,0,1,0.612,0,"harmless","gun"
"9641",132,0,1,0.555,0,"harmless","gun"
"9642",132,0,0,0.484,1,"harmless","phone"
"9643",132,1,0,0.577,1,"dangerous","phone"
"9644",132,0,0,0.665,1,"harmless","phone"
"9645",132,0,1,0.608,0,"harmless","gun"
"9646",132,0,0,0.562,1,"harmless","phone"
"9647",132,1,1,0.525,1,"dangerous","gun"
"9648",132,1,1,0.448,0,"dangerous","gun"
"9649",132,1,0,0.78,1,"dangerous","phone"
"9650",132,1,0,0.586,1,"dangerous","phone"
"9651",132,0,0,0.53,1,"harmless","phone"
"9652",133,1,0,0.61,1,"dangerous","phone"
"9653",133,0,0,0.554,1,"harmless","phone"
"9654",133,1,1,0.553,0,"dangerous","gun"
"9655",133,1,0,0.637,1,"dangerous","phone"
"9656",133,1,1,0.484,0,"dangerous","gun"
"9657",133,0,0,0.604,1,"harmless","phone"
"9658",133,1,1,0.427,0,"dangerous","gun"
"9659",133,0,1,0.44,0,"harmless","gun"
"9660",133,1,0,0.558,1,"dangerous","phone"
"9661",133,0,1,0.401,0,"harmless","gun"
"9662",133,1,0,0.696,1,"dangerous","phone"
"9663",133,0,0,0.56,1,"harmless","phone"
"9664",133,0,1,0.424,0,"harmless","gun"
"9665",133,1,1,0.449,0,"dangerous","gun"
"9666",133,1,1,0.607,0,"dangerous","gun"
"9667",133,0,0,0.601,1,"harmless","phone"
"9668",133,1,1,0.483,0,"dangerous","gun"
"9669",133,0,1,0.441,0,"harmless","gun"
"9670",133,1,1,0.441,0,"dangerous","gun"
"9671",133,1,1,0.45,0,"dangerous","gun"
"9672",133,0,0,0.64,1,"harmless","phone"
"9673",133,1,1,0.684,0,"dangerous","gun"
"9674",133,1,0,0.562,1,"dangerous","phone"
"9675",133,1,0,0.535,1,"dangerous","phone"
"9676",133,0,1,0.397,0,"harmless","gun"
"9677",133,0,1,0.444,0,"harmless","gun"
"9678",133,1,1,0.441,0,"dangerous","gun"
"9679",133,1,1,0.414,0,"dangerous","gun"
"9680",133,0,1,0.46,0,"harmless","gun"
"9681",133,0,0,0.658,1,"harmless","phone"
"9682",133,1,0,0.63,1,"dangerous","phone"
"9683",133,0,0,0.743,1,"harmless","phone"
"9684",133,0,0,0.55,1,"harmless","phone"
"9685",133,1,0,0.608,1,"dangerous","phone"
"9686",133,0,1,0.402,0,"harmless","gun"
"9687",133,0,1,0.512,1,"harmless","gun"
"9688",133,0,1,0.609,0,"harmless","gun"
"9689",133,1,1,0.431,0,"dangerous","gun"
"9690",133,0,1,0.398,0,"harmless","gun"
"9691",133,1,0,0.639,1,"dangerous","phone"
"9692",133,0,0,0.573,1,"harmless","phone"
"9693",133,1,1,0.415,0,"dangerous","gun"
"9694",133,0,0,0.568,1,"harmless","phone"
"9695",133,1,1,0.472,0,"dangerous","gun"
"9696",133,0,0,0.581,1,"harmless","phone"
"9697",133,0,1,0.421,0,"harmless","gun"
"9698",133,1,0,0.586,1,"dangerous","phone"
"9699",133,1,0,0.659,1,"dangerous","phone"
"9700",133,1,1,0.536,0,"dangerous","gun"
"9701",133,0,0,0.547,1,"harmless","phone"
"9702",133,0,1,0.406,0,"harmless","gun"
"9703",133,0,1,0.508,0,"harmless","gun"
"9704",133,0,1,0.51,0,"harmless","gun"
"9705",133,0,1,0.423,0,"harmless","gun"
"9706",133,0,1,0.41,0,"harmless","gun"
"9707",133,1,0,0.62,1,"dangerous","phone"
"9708",133,0,1,0.428,0,"harmless","gun"
"9709",133,0,0,0.716,1,"harmless","phone"
"9710",133,0,0,0.673,1,"harmless","phone"
"9711",133,0,0,0.583,1,"harmless","phone"
"9712",133,1,1,0.456,0,"dangerous","gun"
"9713",133,1,1,0.429,0,"dangerous","gun"
"9714",133,0,0,0.596,1,"harmless","phone"
"9715",133,1,0,0.686,1,"dangerous","phone"
"9716",133,0,1,0.394,0,"harmless","gun"
"9717",133,1,1,0.448,0,"dangerous","gun"
"9718",133,0,0,0.575,1,"harmless","phone"
"9719",133,0,0,0.668,1,"harmless","phone"
"9720",133,1,1,0.515,0,"dangerous","gun"
"9721",133,1,1,0.68,0,"dangerous","gun"
"9722",133,0,1,0.449,0,"harmless","gun"
"9723",133,1,1,0.434,0,"dangerous","gun"
"9724",133,1,1,0.449,0,"dangerous","gun"
"9725",133,0,0,0.696,1,"harmless","phone"
"9726",133,1,1,0.518,0,"dangerous","gun"
"9727",133,0,0,0.665,1,"harmless","phone"
"9728",133,0,1,0.442,0,"harmless","gun"
"9729",133,0,1,0.431,0,"harmless","gun"
"9730",133,1,0,0.645,1,"dangerous","phone"
"9731",133,0,1,0.432,0,"harmless","gun"
"9732",133,1,0,0.63,0,"dangerous","phone"
"9733",133,1,0,0.65,1,"dangerous","phone"
"9734",133,1,0,0.6,1,"dangerous","phone"
"9735",133,1,1,0.588,0,"dangerous","gun"
"9736",133,0,0,0.619,1,"harmless","phone"
"9737",133,0,0,0.603,1,"harmless","phone"
"9738",133,0,1,0.445,0,"harmless","gun"
"9739",133,1,1,0.79,0,"dangerous","gun"
"9740",133,0,0,0.636,1,"harmless","phone"
"9741",133,1,1,0.603,0,"dangerous","gun"
"9742",133,1,0,0.574,1,"dangerous","phone"
"9743",133,1,0,0.627,1,"dangerous","phone"
"9744",133,1,1,0.48,0,"dangerous","gun"
"9745",133,0,0,0.554,1,"harmless","phone"
"9746",133,1,1,0.54,0,"dangerous","gun"
"9747",133,0,1,0.496,0,"harmless","gun"
"9748",133,0,1,0.433,0,"harmless","gun"
"9749",133,0,0,0.594,1,"harmless","phone"
"9750",133,0,1,0.389,0,"harmless","gun"
"9751",133,1,1,0.479,0,"dangerous","gun"
"9752",133,1,1,0.421,0,"dangerous","gun"
"9753",133,1,1,0.51,0,"dangerous","gun"
"9754",133,1,0,0.623,1,"dangerous","phone"
"9755",133,0,0,0.608,1,"harmless","phone"
"9756",133,0,0,0.593,1,"harmless","phone"
"9757",133,1,0,0.468,1,"dangerous","phone"
"9758",133,1,1,0.519,0,"dangerous","gun"
"9759",133,0,1,0.473,0,"harmless","gun"
"9760",133,0,1,0.478,0,"harmless","gun"
"9761",133,1,0,0.657,1,"dangerous","phone"
"9762",133,1,1,0.474,0,"dangerous","gun"
"9763",133,0,1,0.558,0,"harmless","gun"
"9764",133,0,0,0.611,1,"harmless","phone"
"9765",133,1,1,0.452,0,"dangerous","gun"
"9766",133,0,0,0.605,1,"harmless","phone"
"9767",133,1,1,0.426,0,"dangerous","gun"
"9768",133,0,0,0.538,1,"harmless","phone"
"9769",134,1,0,0.772,1,"dangerous","phone"
"9770",134,1,0,0.625,1,"dangerous","phone"
"9771",134,0,0,0.555,1,"harmless","phone"
"9772",134,0,1,0.55,0,"harmless","gun"
"9773",134,1,0,0.656,1,"dangerous","phone"
"9774",134,1,1,0.467,0,"dangerous","gun"
"9775",134,0,1,0.496,0,"harmless","gun"
"9776",134,0,1,0.527,0,"harmless","gun"
"9777",134,1,1,0.507,0,"dangerous","gun"
"9778",134,0,1,0.527,0,"harmless","gun"
"9779",134,0,0,0.576,1,"harmless","phone"
"9780",134,0,0,0.496,1,"harmless","phone"
"9781",134,1,1,0.421,0,"dangerous","gun"
"9782",134,1,1,0.46,0,"dangerous","gun"
"9783",134,0,0,0.595,1,"harmless","phone"
"9784",134,1,1,0.611,0,"dangerous","gun"
"9785",134,1,1,0.45,0,"dangerous","gun"
"9786",134,1,0,0.593,1,"dangerous","phone"
"9787",134,0,1,0.579,0,"harmless","gun"
"9788",134,0,1,0.453,0,"harmless","gun"
"9789",134,1,0,0.78,1,"dangerous","phone"
"9790",134,1,1,0.512,0,"dangerous","gun"
"9791",134,0,1,0.598,0,"harmless","gun"
"9792",134,1,0,0.664,1,"dangerous","phone"
"9793",134,0,1,0.537,0,"harmless","gun"
"9794",134,0,1,0.698,0,"harmless","gun"
"9795",134,1,0,0.646,1,"dangerous","phone"
"9796",134,0,1,0.628,0,"harmless","gun"
"9797",134,1,1,0.447,0,"dangerous","gun"
"9798",134,1,1,0.503,0,"dangerous","gun"
"9799",134,0,0,0.573,1,"harmless","phone"
"9800",134,1,1,0.478,0,"dangerous","gun"
"9801",134,0,0,0.56,1,"harmless","phone"
"9802",134,0,0,0.645,1,"harmless","phone"
"9803",134,1,1,0.478,0,"dangerous","gun"
"9804",134,1,1,0.487,0,"dangerous","gun"
"9805",134,1,1,0.44,0,"dangerous","gun"
"9806",134,1,1,0.433,0,"dangerous","gun"
"9807",134,1,0,0.57,1,"dangerous","phone"
"9808",134,0,0,0.586,1,"harmless","phone"
"9809",134,1,0,0.538,1,"dangerous","phone"
"9810",134,0,0,0.714,1,"harmless","phone"
"9811",134,1,1,0.457,0,"dangerous","gun"
"9812",134,0,1,0.546,0,"harmless","gun"
"9813",134,1,1,0.407,0,"dangerous","gun"
"9814",134,0,0,0.53,1,"harmless","phone"
"9815",134,1,1,0.441,0,"dangerous","gun"
"9816",134,1,0,0.563,1,"dangerous","phone"
"9817",134,1,1,0.486,0,"dangerous","gun"
"9818",134,1,1,0.447,0,"dangerous","gun"
"9819",134,0,0,0.571,1,"harmless","phone"
"9820",134,0,1,0.53,0,"harmless","gun"
"9821",134,1,1,0.437,0,"dangerous","gun"
"9822",134,0,1,0.545,0,"harmless","gun"
"9823",134,0,1,0.492,0,"harmless","gun"
"9824",134,1,0,0.574,1,"dangerous","phone"
"9825",134,1,1,0.438,0,"dangerous","gun"
"9826",134,1,1,0.442,0,"dangerous","gun"
"9827",134,1,0,0.625,1,"dangerous","phone"
"9828",134,0,0,0.523,1,"harmless","phone"
"9829",134,1,1,0.417,0,"dangerous","gun"
"9830",134,0,0,0.331,1,"harmless","phone"
"9831",134,1,1,0.424,0,"dangerous","gun"
"9832",134,0,0,0.449,1,"harmless","phone"
"9833",134,1,1,0.426,0,"dangerous","gun"
"9834",134,0,1,0.678,0,"harmless","gun"
"9835",134,1,0,0.566,1,"dangerous","phone"
"9836",134,1,0,0.633,1,"dangerous","phone"
"9837",134,0,0,0.435,1,"harmless","phone"
"9838",134,0,1,0.486,0,"harmless","gun"
"9839",134,1,0,0.588,1,"dangerous","phone"
"9840",134,0,0,0.358,1,"harmless","phone"
"9841",134,1,0,0.56,1,"dangerous","phone"
"9842",134,0,0,0.516,1,"harmless","phone"
"9843",134,1,1,0.361,0,"dangerous","gun"
"9844",134,0,1,0.478,0,"harmless","gun"
"9845",134,1,1,0.437,0,"dangerous","gun"
"9846",134,1,0,0.7,1,"dangerous","phone"
"9847",134,0,1,0.536,0,"harmless","gun"
"9848",134,0,1,0.444,0,"harmless","gun"
"9849",134,0,1,0.468,0,"harmless","gun"
"9850",134,0,0,0.523,1,"harmless","phone"
"9851",134,0,0,0.512,1,"harmless","phone"
"9852",134,1,1,0.212,0,"dangerous","gun"
"9853",134,1,1,0.417,0,"dangerous","gun"
"9854",134,1,1,0.426,0,"dangerous","gun"
"9855",134,0,0,0.53,1,"harmless","phone"
"9856",134,1,1,0.443,0,"dangerous","gun"
"9857",134,0,1,0.483,0,"harmless","gun"
"9858",134,0,0,0.602,1,"harmless","phone"
"9859",134,1,1,0.445,0,"dangerous","gun"
"9860",134,1,0,0.536,1,"dangerous","phone"
"9861",134,1,1,0.525,0,"dangerous","gun"
"9862",134,0,1,0.466,0,"harmless","gun"
"9863",134,1,0,0.619,1,"dangerous","phone"
"9864",134,1,0,0.693,1,"dangerous","phone"
"9865",134,0,0,0.399,1,"harmless","phone"
"9866",134,0,0,0.313,1,"harmless","phone"
"9867",134,1,0,0.535,1,"dangerous","phone"
"9868",134,1,0,0.501,1,"dangerous","phone"
"9869",134,1,0,0.523,1,"dangerous","phone"
"9870",134,0,0,0.529,1,"harmless","phone"
"9871",134,1,1,0.435,0,"dangerous","gun"
"9872",134,0,1,0.469,0,"harmless","gun"
"9873",134,1,1,0.426,0,"dangerous","gun"
"9874",134,1,1,0.403,0,"dangerous","gun"
"9875",134,0,1,0.477,0,"harmless","gun"
"9876",134,1,0,0.466,0,"dangerous","phone"
"9877",134,1,1,0.474,0,"dangerous","gun"
"9878",134,1,0,0.604,1,"dangerous","phone"
"9879",134,1,1,0.462,0,"dangerous","gun"
"9880",134,0,0,0.503,1,"harmless","phone"
"9881",134,1,0,0.668,1,"dangerous","phone"
"9882",134,1,0,0.667,1,"dangerous","phone"
"9883",134,0,1,0.604,0,"harmless","gun"
"9884",134,0,1,0.493,0,"harmless","gun"
"9885",134,0,0,0.528,1,"harmless","phone"
"9886",134,1,0,0.578,1,"dangerous","phone"
"9887",134,1,1,0.455,0,"dangerous","gun"
"9888",135,1,0,0.423,0,"dangerous","phone"
"9889",135,0,0,0.413,1,"harmless","phone"
"9890",135,0,1,0.287,1,"harmless","gun"
"9891",135,1,0,0.287,0,"dangerous","phone"
"9892",135,0,1,0.368,0,"harmless","gun"
"9893",135,0,0,0.32,1,"harmless","phone"
"9894",135,0,0,0.393,0,"harmless","phone"
"9895",135,1,1,0.294,1,"dangerous","gun"
"9896",135,1,1,0.342,0,"dangerous","gun"
"9897",135,1,0,0.408,1,"dangerous","phone"
"9898",135,1,0,0.394,1,"dangerous","phone"
"9899",135,0,0,0.409,0,"harmless","phone"
"9900",135,0,1,0.261,0,"harmless","gun"
"9901",135,0,0,0.501,1,"harmless","phone"
"9902",135,0,1,0.367,1,"harmless","gun"
"9903",135,1,1,0.378,0,"dangerous","gun"
"9904",135,1,0,0.391,1,"dangerous","phone"
"9905",135,0,1,0.353,0,"harmless","gun"
"9906",135,1,0,0.465,1,"dangerous","phone"
"9907",135,1,1,0.379,1,"dangerous","gun"
"9908",135,0,1,0.375,0,"harmless","gun"
"9909",135,1,0,0.341,0,"dangerous","phone"
"9910",135,0,1,0.363,1,"harmless","gun"
"9911",135,1,1,0.396,0,"dangerous","gun"
"9912",135,1,0,0.676,0,"dangerous","phone"
"9913",135,1,1,0.483,0,"dangerous","gun"
"9914",135,1,0,0.503,1,"dangerous","phone"
"9915",135,0,1,0.351,0,"harmless","gun"
"9916",135,1,1,0.368,0,"dangerous","gun"
"9917",135,0,0,0.289,1,"harmless","phone"
"9918",135,0,1,0.326,0,"harmless","gun"
"9919",135,0,1,0.379,0,"harmless","gun"
"9920",135,1,0,0.606,1,"dangerous","phone"
"9921",135,1,0,0.57,1,"dangerous","phone"
"9922",135,1,1,0.375,1,"dangerous","gun"
"9923",135,0,1,0.409,0,"harmless","gun"
"9924",135,0,1,0.397,0,"harmless","gun"
"9925",135,1,1,0.419,1,"dangerous","gun"
"9926",135,0,0,0.67,1,"harmless","phone"
"9927",135,0,1,0.371,0,"harmless","gun"
"9928",135,1,0,0.764,1,"dangerous","phone"
"9929",135,1,0,0.674,1,"dangerous","phone"
"9930",135,0,1,0.525,1,"harmless","gun"
"9931",135,1,0,0.763,1,"dangerous","phone"
"9932",135,1,0,0.632,1,"dangerous","phone"
"9933",135,1,0,0.565,1,"dangerous","phone"
"9934",135,0,1,0.65,0,"harmless","gun"
"9935",135,1,1,0.664,0,"dangerous","gun"
"9936",135,1,1,0.44,0,"dangerous","gun"
"9937",135,0,1,0.475,0,"harmless","gun"
"9938",135,0,1,0.522,0,"harmless","gun"
"9939",135,0,0,0.687,1,"harmless","phone"
"9940",135,0,1,0.679,0,"harmless","gun"
"9941",135,0,0,0.587,1,"harmless","phone"
"9942",135,0,1,0.433,0,"harmless","gun"
"9943",135,0,0,0.483,1,"harmless","phone"
"9944",135,0,0,0.694,1,"harmless","phone"
"9945",135,1,0,0.739,1,"dangerous","phone"
"9946",135,0,1,0.477,0,"harmless","gun"
"9947",135,0,1,0.448,0,"harmless","gun"
"9948",135,0,0,0.582,1,"harmless","phone"
"9949",135,1,1,0.441,0,"dangerous","gun"
"9950",135,1,0,0.543,1,"dangerous","phone"
"9951",135,0,1,0.422,0,"harmless","gun"
"9952",135,0,1,0.483,0,"harmless","gun"
"9953",135,1,0,0.594,1,"dangerous","phone"
"9954",135,0,1,0.453,0,"harmless","gun"
"9955",135,1,0,0.492,1,"dangerous","phone"
"9956",135,1,1,0.411,0,"dangerous","gun"
"9957",135,1,0,0.57,1,"dangerous","phone"
"9958",135,1,0,0.656,1,"dangerous","phone"
"9959",135,1,1,0.499,0,"dangerous","gun"
"9960",135,0,0,0.541,1,"harmless","phone"
"9961",135,0,1,0.517,0,"harmless","gun"
"9962",135,0,0,0.541,1,"harmless","phone"
"9963",135,1,0,0.68,1,"dangerous","phone"
"9964",135,1,1,0.447,0,"dangerous","gun"
"9965",135,1,1,0.492,0,"dangerous","gun"
"9966",135,0,1,0.65,0,"harmless","gun"
"9967",135,1,1,0.525,0,"dangerous","gun"
"9968",135,0,1,0.395,1,"harmless","gun"
"9969",135,0,0,0.721,1,"harmless","phone"
"9970",135,0,0,0.544,1,"harmless","phone"
"9971",135,1,1,0.459,0,"dangerous","gun"
"9972",135,0,1,0.69,0,"harmless","gun"
"9973",135,0,1,0.442,0,"harmless","gun"
"9974",135,0,1,0.464,0,"harmless","gun"
"9975",135,0,1,0.424,0,"harmless","gun"
"9976",135,1,1,0.42,0,"dangerous","gun"
"9977",135,1,0,0.641,1,"dangerous","phone"
"9978",135,1,0,0.679,1,"dangerous","phone"
"9979",135,0,1,0.508,0,"harmless","gun"
"9980",135,1,1,0.42,0,"dangerous","gun"
"9981",135,0,0,0.48,1,"harmless","phone"
"9982",135,0,0,0.574,1,"harmless","phone"
"9983",135,0,1,0.677,0,"harmless","gun"
"9984",135,0,1,0.472,0,"harmless","gun"
"9985",135,1,1,0.564,0,"dangerous","gun"
"9986",135,1,1,0.429,0,"dangerous","gun"
"9987",135,1,0,0.606,1,"dangerous","phone"
"9988",135,1,0,0.536,0,"dangerous","phone"
"9989",135,0,0,0.828,1,"harmless","phone"
"9990",135,1,0,0.747,1,"dangerous","phone"
"9991",135,1,1,0.477,0,"dangerous","gun"
"9992",135,0,1,0.62,0,"harmless","gun"
"9993",135,0,1,0.628,0,"harmless","gun"
"9994",135,1,1,0.48,0,"dangerous","gun"
"9995",135,0,0,0.772,1,"harmless","phone"
"9996",135,0,1,0.811,0,"harmless","gun"
"9997",135,0,1,0.429,0,"harmless","gun"
"9998",135,0,1,0.364,0,"harmless","gun"
"9999",135,1,0,0.496,0,"dangerous","phone"
"10000",135,0,0,0.72,1,"harmless","phone"
"10001",135,0,1,0.615,0,"harmless","gun"
"10002",135,1,0,0.787,1,"dangerous","phone"
"10003",135,1,0,0.791,1,"dangerous","phone"
"10004",135,1,0,0.734,1,"dangerous","phone"
"10005",135,0,0,0.595,1,"harmless","phone"
"10006",135,1,0,0.622,1,"dangerous","phone"
"10007",141,1,0,0.594,1,"dangerous","phone"
"10008",141,0,1,0.448,0,"harmless","gun"
"10009",141,1,0,0.597,1,"dangerous","phone"
"10010",141,1,1,0.452,0,"dangerous","gun"
"10011",141,1,1,0.422,0,"dangerous","gun"
"10012",141,1,0,0.553,1,"dangerous","phone"
"10013",141,1,0,0.441,1,"dangerous","phone"
"10014",141,1,1,0.446,1,"dangerous","gun"
"10015",141,1,1,0.58,0,"dangerous","gun"
"10016",141,0,1,0.578,0,"harmless","gun"
"10017",141,1,1,0.497,1,"dangerous","gun"
"10018",141,0,0,0.57,1,"harmless","phone"
"10019",141,0,0,0.539,1,"harmless","phone"
"10020",141,1,0,0.685,1,"dangerous","phone"
"10021",141,1,1,0.442,0,"dangerous","gun"
"10022",141,0,0,0.605,1,"harmless","phone"
"10023",141,1,0,0.555,1,"dangerous","phone"
"10024",141,1,1,0.54,0,"dangerous","gun"
"10025",141,1,0,0.524,1,"dangerous","phone"
"10026",141,0,0,0.669,1,"harmless","phone"
"10027",141,1,1,0.377,0,"dangerous","gun"
"10028",141,0,0,0.56,1,"harmless","phone"
"10029",141,1,1,0.401,0,"dangerous","gun"
"10030",141,1,0,0.456,0,"dangerous","phone"
"10031",141,1,1,0.484,0,"dangerous","gun"
"10032",141,0,1,0.454,1,"harmless","gun"
"10033",141,1,1,0.416,0,"dangerous","gun"
"10034",141,1,1,0.485,0,"dangerous","gun"
"10035",141,0,1,0.393,0,"harmless","gun"
"10036",141,1,0,0.607,1,"dangerous","phone"
"10037",141,1,0,0.541,0,"dangerous","phone"
"10038",141,1,1,0.551,0,"dangerous","gun"
"10039",141,1,0,0.615,1,"dangerous","phone"
"10040",141,1,1,0.471,0,"dangerous","gun"
"10041",141,0,0,0.619,1,"harmless","phone"
"10042",141,0,0,0.602,1,"harmless","phone"
"10043",141,1,0,0.537,1,"dangerous","phone"
"10044",141,0,0,0.555,1,"harmless","phone"
"10045",141,0,0,0.491,1,"harmless","phone"
"10046",141,0,1,0.446,0,"harmless","gun"
"10047",141,1,0,0.499,1,"dangerous","phone"
"10048",141,1,0,0.533,1,"dangerous","phone"
"10049",141,1,0,0.472,1,"dangerous","phone"
"10050",141,0,0,0.525,1,"harmless","phone"
"10051",141,1,1,0.417,0,"dangerous","gun"
"10052",141,1,0,0.568,1,"dangerous","phone"
"10053",141,1,1,0.411,0,"dangerous","gun"
"10054",141,0,0,0.497,1,"harmless","phone"
"10055",141,0,0,0.551,1,"harmless","phone"
"10056",141,1,0,0.762,1,"dangerous","phone"
"10057",141,0,1,0.494,0,"harmless","gun"
"10058",141,0,0,0.626,0,"harmless","phone"
"10059",141,0,0,0.538,1,"harmless","phone"
"10060",141,0,0,0.636,1,"harmless","phone"
"10061",141,0,0,0.617,1,"harmless","phone"
"10062",141,0,1,0.521,1,"harmless","gun"
"10063",141,0,0,0.631,1,"harmless","phone"
"10064",141,1,0,0.63,1,"dangerous","phone"
"10065",141,0,1,0.422,1,"harmless","gun"
"10066",141,0,0,0.621,1,"harmless","phone"
"10067",141,0,1,0.445,0,"harmless","gun"
"10068",141,1,1,0.418,0,"dangerous","gun"
"10069",141,1,1,0.472,0,"dangerous","gun"
"10070",141,1,0,0.62,1,"dangerous","phone"
"10071",141,1,0,0.668,1,"dangerous","phone"
"10072",141,0,1,0.411,0,"harmless","gun"
"10073",141,0,1,0.529,0,"harmless","gun"
"10074",141,0,0,0.547,1,"harmless","phone"
"10075",141,1,0,0.581,1,"dangerous","phone"
"10076",141,1,0,0.455,0,"dangerous","phone"
"10077",141,0,1,0.54,0,"harmless","gun"
"10078",141,0,1,0.701,0,"harmless","gun"
"10079",141,0,1,0.472,0,"harmless","gun"
"10080",141,1,0,0.54,1,"dangerous","phone"
"10081",141,0,1,0.527,0,"harmless","gun"
"10082",141,1,1,0.481,0,"dangerous","gun"
"10083",141,1,1,0.422,0,"dangerous","gun"
"10084",141,0,1,0.477,0,"harmless","gun"
"10085",141,1,1,0.464,0,"dangerous","gun"
"10086",141,0,1,0.423,0,"harmless","gun"
"10087",141,0,0,0.653,1,"harmless","phone"
"10088",141,1,1,0.506,1,"dangerous","gun"
"10089",141,0,0,0.561,1,"harmless","phone"
"10090",141,0,0,0.562,1,"harmless","phone"
"10091",141,1,0,0.594,1,"dangerous","phone"
"10092",141,1,0,0.481,1,"dangerous","phone"
"10093",141,0,1,0.534,0,"harmless","gun"
"10094",141,0,0,0.614,1,"harmless","phone"
"10095",141,1,1,0.391,1,"dangerous","gun"
"10096",141,1,0,0.534,1,"dangerous","phone"
"10097",141,1,1,0.504,0,"dangerous","gun"
"10098",141,1,0,0.459,1,"dangerous","phone"
"10099",141,0,0,0.495,1,"harmless","phone"
"10100",141,1,1,0.404,0,"dangerous","gun"
"10101",141,0,0,0.571,1,"harmless","phone"
"10102",141,1,1,0.509,0,"dangerous","gun"
"10103",141,1,0,0.542,1,"dangerous","phone"
"10104",141,1,0,0.497,1,"dangerous","phone"
"10105",141,0,0,0.63,1,"harmless","phone"
"10106",141,1,1,0.516,1,"dangerous","gun"
"10107",141,0,0,0.612,1,"harmless","phone"
"10108",141,0,0,0.692,1,"harmless","phone"
"10109",141,0,0,0.53,1,"harmless","phone"
"10110",141,1,0,0.63,1,"dangerous","phone"
"10111",141,0,0,0.626,1,"harmless","phone"
"10112",141,1,1,0.434,0,"dangerous","gun"
"10113",141,1,1,0.488,1,"dangerous","gun"
"10114",141,0,0,0.588,1,"harmless","phone"
"10115",141,0,0,0.542,1,"harmless","phone"
"10116",141,0,0,0.433,1,"harmless","phone"
"10117",141,1,0,0.583,1,"dangerous","phone"
"10118",141,1,1,0.584,0,"dangerous","gun"
"10119",141,0,0,0.482,1,"harmless","phone"
"10120",141,0,0,0.502,1,"harmless","phone"
"10121",141,1,1,0.506,0,"dangerous","gun"
"10122",141,0,0,0.476,1,"harmless","phone"
"10123",141,0,1,0.577,0,"harmless","gun"
"10124",141,1,0,0.464,1,"dangerous","phone"
"10125",141,1,0,0.518,1,"dangerous","phone"
"10126",141,1,1,0.377,0,"dangerous","gun"
"10127",143,0,1,0.444,0,"harmless","gun"
"10128",143,0,1,0.335,1,"harmless","gun"
"10129",143,0,1,0.466,1,"harmless","gun"
"10130",143,1,1,0.482,0,"dangerous","gun"
"10131",143,1,0,0.63,1,"dangerous","phone"
"10132",143,1,0,0.515,1,"dangerous","phone"
"10133",143,1,0,0.615,1,"dangerous","phone"
"10134",143,0,0,0.777,1,"harmless","phone"
"10135",143,0,0,0.539,1,"harmless","phone"
"10136",143,1,0,0.478,1,"dangerous","phone"
"10137",143,0,0,0.534,1,"harmless","phone"
"10138",143,0,0,0.59,1,"harmless","phone"
"10139",143,0,1,0.403,0,"harmless","gun"
"10140",143,1,1,0.395,0,"dangerous","gun"
"10141",143,0,0,0.436,1,"harmless","phone"
"10142",143,0,1,0.364,1,"harmless","gun"
"10143",143,1,1,0.42,0,"dangerous","gun"
"10144",143,0,1,0.478,0,"harmless","gun"
"10145",143,0,0,0.375,1,"harmless","phone"
"10146",143,0,0,0.448,0,"harmless","phone"
"10147",143,1,1,0.419,0,"dangerous","gun"
"10148",143,1,0,0.553,1,"dangerous","phone"
"10149",143,0,1,0.653,0,"harmless","gun"
"10150",143,0,0,0.492,1,"harmless","phone"
"10151",143,1,1,0.404,0,"dangerous","gun"
"10152",143,0,1,0.528,0,"harmless","gun"
"10153",143,0,0,0.568,1,"harmless","phone"
"10154",143,0,0,0.461,1,"harmless","phone"
"10155",143,1,1,0.471,0,"dangerous","gun"
"10156",143,0,1,0.404,0,"harmless","gun"
