"","subj_idx","stimulus","stim","rt","response","condition"
"6915",62,"phone","wp",0.585,1,"white"
"6916",62,"gun","bg",0.441,0,"black"
"6917",62,"phone","bp",0.673,1,"black"
"6918",62,"phone","wp",0.57,1,"white"
"6919",62,"gun","bg",0.444,0,"black"
"6920",62,"gun","bg",0.514,0,"black"
"6921",62,"phone","wp",0.597,1,"white"
"6922",62,"phone","wp",0.626,1,"white"
"6923",62,"phone","bp",0.609,1,"black"
"6924",62,"phone","bp",0.592,1,"black"
"6925",62,"gun","wg",0.48,0,"white"
"6926",62,"gun","bg",0.575,0,"black"
"6927",62,"phone","wp",0.603,1,"white"
"6928",62,"gun","bg",0.419,0,"black"
"6929",62,"phone","wp",0.617,1,"white"
"6930",62,"gun","wg",0.488,0,"white"
"6931",62,"phone","wp",0.522,1,"white"
"6932",62,"gun","wg",0.485,0,"white"
"6933",63,"gun","bg",0.534,1,"black"
"6934",63,"phone","wp",0.657,0,"white"
"6935",63,"gun","wg",0.6,0,"white"
"6936",63,"phone","wp",0.536,1,"white"
"6937",63,"phone","bp",0.641,1,"black"
"6938",63,"gun","bg",0.396,0,"black"
"6939",63,"phone","bp",0.562,1,"black"
"6940",63,"gun","bg",0.431,0,"black"
"6941",63,"phone","wp",0.59,1,"white"
"6942",63,"gun","wg",0.505,1,"white"
"6944",63,"gun","bg",0.481,0,"black"
"6945",63,"gun","bg",0.542,0,"black"
"6946",63,"phone","wp",0.607,1,"white"
"6947",63,"phone","wp",0.54,1,"white"
"6948",63,"gun","wg",0.603,1,"white"
"6949",63,"phone","wp",0.66,0,"white"
"6950",63,"phone","wp",0.587,1,"white"
"6951",63,"phone","bp",0.662,0,"black"
"6952",63,"gun","wg",0.653,1,"white"
"6953",63,"phone","wp",0.549,1,"white"
"6954",63,"gun","bg",0.372,0,"black"
"6955",63,"phone","wp",0.475,1,"white"
"6956",63,"gun","wg",0.383,0,"white"
"6957",63,"gun","wg",0.456,0,"white"
"6958",63,"phone","wp",0.506,1,"white"
"6959",63,"phone","wp",0.518,1,"white"
"6960",63,"gun","bg",0.422,0,"black"
"6961",63,"gun","wg",0.442,0,"white"
"6962",63,"phone","wp",0.54,1,"white"
"6963",63,"gun","bg",0.383,0,"black"
"6964",63,"phone","wp",0.536,1,"white"
"6965",63,"phone","wp",0.509,1,"white"
"6966",63,"gun","wg",0.48,0,"white"
"6967",63,"gun","wg",0.471,0,"white"
"6968",63,"phone","wp",0.623,1,"white"
"6969",63,"phone","wp",0.546,1,"white"
"6970",63,"gun","wg",0.438,1,"white"
"6971",63,"phone","bp",0.627,1,"black"
"6972",63,"phone","bp",0.463,1,"black"
"6973",63,"phone","wp",0.5,1,"white"
"6974",63,"phone","bp",0.47,1,"black"
"6975",63,"phone","wp",0.38,1,"white"
"6976",63,"gun","wg",0.408,0,"white"
"6977",63,"phone","bp",0.543,1,"black"
"6978",63,"gun","wg",0.515,0,"white"
"6979",63,"phone","bp",0.537,1,"black"
"6980",63,"gun","bg",0.398,1,"black"
"6981",63,"gun","wg",0.455,0,"white"
"6982",63,"gun","wg",0.445,1,"white"
"6983",63,"gun","bg",0.371,0,"black"
"6984",63,"phone","bp",0.547,1,"black"
"6985",63,"phone","bp",0.651,0,"black"
"6986",63,"gun","bg",0.509,0,"black"
"6987",63,"gun","bg",0.439,0,"black"
"6989",63,"gun","bg",0.604,0,"black"
"6990",63,"gun","bg",0.437,0,"black"
"6991",63,"gun","bg",0.359,0,"black"
"6992",63,"phone","bp",0.413,1,"black"
"6993",63,"phone","bp",0.529,1,"black"
"6994",63,"gun","bg",0.417,0,"black"
"6995",63,"gun","wg",0.438,0,"white"
"6996",63,"phone","bp",0.567,1,"black"
"6997",63,"phone","wp",0.469,1,"white"
"6998",63,"gun","wg",0.519,0,"white"
"6999",63,"gun","wg",0.471,1,"white"
"7000",63,"gun","bg",0.408,0,"black"
"7001",63,"phone","bp",0.525,1,"black"
"7002",63,"phone","wp",0.636,1,"white"
"7003",63,"phone","wp",0.536,1,"white"
"7004",63,"gun","wg",0.503,0,"white"
"7005",63,"gun","wg",0.505,1,"white"
"7006",63,"phone","wp",0.584,1,"white"
"7007",63,"phone","bp",0.629,1,"black"
"7008",63,"gun","wg",0.497,1,"white"
"7009",63,"gun","bg",0.45,0,"black"
"7010",63,"phone","wp",0.549,1,"white"
"7011",63,"gun","bg",0.485,0,"black"
"7012",63,"gun","wg",0.438,0,"white"
"7013",63,"gun","wg",0.473,0,"white"
"7014",63,"phone","bp",0.587,0,"black"
"7015",63,"gun","bg",0.534,0,"black"
"7016",63,"phone","bp",0.486,1,"black"
"7017",63,"gun","bg",0.487,0,"black"
"7018",63,"phone","bp",0.615,1,"black"
"7019",63,"phone","wp",0.517,1,"white"
"7020",63,"gun","wg",0.498,0,"white"
"7021",63,"gun","wg",0.435,1,"white"
"7022",63,"gun","bg",0.428,0,"black"
"7023",63,"gun","wg",0.495,0,"white"
"7024",63,"phone","bp",0.481,1,"black"
"7025",63,"phone","bp",0.53,1,"black"
"7026",63,"gun","bg",0.498,0,"black"
"7027",63,"gun","bg",0.419,0,"black"
"7029",63,"gun","bg",0.348,1,"black"
"7030",63,"gun","wg",0.481,0,"white"
"7031",63,"gun","bg",0.355,0,"black"
"7032",63,"phone","bp",0.586,1,"black"
"7033",63,"gun","bg",0.344,0,"black"
"7034",63,"phone","wp",0.634,1,"white"
"7035",63,"gun","wg",0.501,0,"white"
"7036",63,"phone","bp",0.566,1,"black"
"7037",63,"gun","bg",0.484,0,"black"
"7038",63,"gun","bg",0.422,0,"black"
"7039",63,"gun","bg",0.409,0,"black"
"7040",63,"gun","bg",0.366,0,"black"
"7041",63,"phone","bp",0.565,1,"black"
"7042",63,"gun","bg",0.498,0,"black"
"7043",63,"phone","wp",0.466,1,"white"
"7044",63,"phone","wp",0.613,1,"white"
"7045",63,"gun","bg",0.433,0,"black"
"7046",63,"gun","wg",0.501,0,"white"
"7047",63,"phone","bp",0.583,1,"black"
"7049",63,"gun","bg",0.554,0,"black"
"7050",63,"gun","wg",0.521,0,"white"
"7051",63,"phone","bp",0.569,1,"black"
"7052",63,"phone","bp",0.568,1,"black"
"7053",64,"phone","bp",0.55,1,"black"
"7054",64,"phone","bp",0.623,1,"black"
"7055",64,"phone","wp",0.619,1,"white"
"7056",64,"gun","wg",0.452,0,"white"
"7057",64,"gun","wg",0.512,0,"white"
"7058",64,"phone","bp",0.534,1,"black"
"7059",64,"phone","bp",0.514,0,"black"
"7060",64,"gun","wg",0.43,0,"white"
"7061",64,"phone","wp",0.426,1,"white"
"7062",64,"gun","bg",0.384,0,"black"
"7063",64,"gun","bg",0.433,0,"black"
"7064",64,"phone","bp",0.582,1,"black"
"7065",64,"gun","bg",0.42,0,"black"
"7066",64,"phone","wp",0.551,1,"white"
"7067",64,"gun","bg",0.323,0,"black"
"7068",64,"gun","bg",0.463,1,"black"
"7069",64,"phone","wp",0.634,1,"white"
"7070",64,"gun","bg",0.433,0,"black"
"7072",64,"gun","bg",0.411,0,"black"
"7073",64,"phone","bp",0.646,1,"black"
"7074",64,"gun","wg",0.462,0,"white"
"7075",64,"phone","bp",0.592,1,"black"
"7076",64,"phone","bp",0.634,1,"black"
"7077",64,"phone","wp",0.426,0,"white"
"7078",64,"phone","wp",0.638,1,"white"
"7079",64,"gun","bg",0.4,0,"black"
"7080",64,"phone","bp",0.525,1,"black"
"7081",64,"gun","wg",0.47,1,"white"
"7083",64,"gun","wg",0.455,0,"white"
"7084",64,"phone","bp",0.562,1,"black"
"7085",64,"gun","bg",0.554,0,"black"
"7086",64,"gun","bg",0.477,0,"black"
"7087",64,"phone","wp",0.568,1,"white"
"7088",64,"gun","wg",0.458,0,"white"
"7089",64,"phone","wp",0.624,0,"white"
"7091",64,"gun","bg",0.484,0,"black"
"7092",64,"gun","bg",0.507,0,"black"
"7093",64,"gun","wg",0.451,0,"white"
"7094",64,"phone","wp",0.606,1,"white"
"7095",64,"phone","wp",0.593,1,"white"
"7096",64,"gun","bg",0.485,0,"black"
"7097",64,"phone","wp",0.622,1,"white"
"7098",64,"phone","wp",0.61,1,"white"
"7099",64,"phone","wp",0.568,1,"white"
"7100",64,"phone","wp",0.543,1,"white"
"7101",64,"phone","bp",0.584,1,"black"
"7102",64,"phone","bp",0.483,1,"black"
"7103",64,"phone","wp",0.476,1,"white"
"7104",64,"gun","bg",0.538,0,"black"
"7105",64,"phone","bp",0.518,1,"black"
"7106",64,"phone","wp",0.527,1,"white"
"7107",64,"gun","bg",0.571,0,"black"
"7108",64,"phone","bp",0.612,1,"black"
"7109",64,"phone","bp",0.541,1,"black"
"7110",64,"phone","wp",0.409,1,"white"
"7111",64,"phone","wp",0.493,1,"white"
"7112",64,"phone","wp",0.491,1,"white"
"7113",64,"gun","wg",0.488,0,"white"
"7114",64,"gun","wg",0.467,0,"white"
"7115",64,"gun","wg",0.48,0,"white"
"7116",64,"gun","bg",0.381,0,"black"
"7117",64,"phone","wp",0.575,1,"white"
"7118",64,"gun","wg",0.441,0,"white"
"7119",64,"phone","wp",0.599,1,"white"
"7120",64,"phone","bp",0.588,1,"black"
"7121",64,"gun","wg",0.422,0,"white"
"7122",64,"gun","bg",0.405,0,"black"
"7123",64,"phone","bp",0.546,1,"black"
"7124",64,"phone","bp",0.548,0,"black"
"7125",64,"gun","bg",0.394,0,"black"
"7126",64,"gun","wg",0.471,0,"white"
"7127",64,"phone","bp",0.593,1,"black"
"7128",64,"gun","bg",0.358,0,"black"
"7129",64,"gun","wg",0.518,0,"white"
"7130",64,"gun","wg",0.479,0,"white"
"7131",64,"gun","bg",0.41,0,"black"
"7132",64,"gun","bg",0.456,0,"black"
"7133",64,"gun","wg",0.45,0,"white"
"7134",64,"phone","bp",0.559,1,"black"
"7135",64,"phone","bp",0.597,1,"black"
"7136",64,"phone","bp",0.651,1,"black"
"7137",64,"gun","wg",0.482,0,"white"
"7138",64,"phone","wp",0.647,1,"white"
"7139",64,"phone","wp",0.636,1,"white"
"7140",64,"gun","wg",0.498,0,"white"
"7141",64,"phone","wp",0.524,1,"white"
"7142",64,"phone","wp",0.563,1,"white"
"7143",64,"gun","wg",0.458,0,"white"
"7144",64,"phone","bp",0.535,1,"black"
"7145",64,"gun","wg",0.449,0,"white"
"7146",64,"gun","bg",0.42,0,"black"
"7147",64,"gun","wg",0.417,0,"white"
"7148",64,"phone","wp",0.559,1,"white"
"7149",64,"phone","wp",0.598,1,"white"
"7150",64,"phone","bp",0.588,1,"black"
"7151",64,"phone","wp",0.549,1,"white"
"7152",64,"gun","wg",0.462,0,"white"
"7153",64,"phone","wp",0.474,1,"white"
"7154",64,"phone","bp",0.663,1,"black"
"7155",64,"phone","bp",0.603,0,"black"
"7156",64,"phone","bp",0.515,1,"black"
"7157",64,"gun","bg",0.503,0,"black"
"7158",64,"phone","bp",0.514,1,"black"
"7159",64,"phone","bp",0.509,1,"black"
"7160",64,"phone","wp",0.487,1,"white"
"7161",64,"phone","bp",0.531,1,"black"
"7162",64,"phone","bp",0.511,1,"black"
"7163",64,"phone","bp",0.443,1,"black"
"7164",64,"phone","bp",0.471,1,"black"
"7165",64,"gun","wg",0.495,0,"white"
"7166",64,"gun","wg",0.52,0,"white"
"7167",64,"phone","bp",0.558,1,"black"
"7168",64,"gun","bg",0.44,0,"black"
"7169",64,"gun","wg",0.518,0,"white"
"7170",64,"phone","wp",0.462,1,"white"
"7171",64,"gun","wg",0.555,0,"white"
"7172",64,"gun","wg",0.501,0,"white"
"7173",65,"gun","wg",0.682,0,"white"
"7174",65,"gun","bg",0.487,0,"black"
"7175",65,"phone","bp",0.614,1,"black"
"7176",65,"phone","wp",0.673,1,"white"
"7177",65,"phone","bp",0.585,1,"black"
"7178",65,"gun","wg",0.422,0,"white"
"7179",65,"gun","wg",0.502,0,"white"
"7180",65,"gun","bg",0.443,0,"black"
"7181",65,"phone","bp",0.544,1,"black"
"7182",65,"phone","bp",0.689,1,"black"
"7183",65,"gun","bg",0.459,0,"black"
"7184",65,"phone","bp",0.616,1,"black"
"7185",65,"phone","wp",0.657,1,"white"
"7186",65,"gun","wg",0.42,0,"white"
"7187",65,"gun","bg",0.474,0,"black"
"7188",65,"gun","wg",0.522,1,"white"
"7189",65,"phone","bp",0.518,1,"black"
"7190",65,"gun","bg",0.385,0,"black"
"7191",65,"phone","wp",0.502,1,"white"
"7192",65,"phone","bp",0.503,1,"black"
"7193",65,"gun","wg",0.519,0,"white"
"7194",65,"gun","bg",0.504,0,"black"
"7195",65,"gun","bg",0.523,0,"black"
"7196",65,"gun","wg",0.574,0,"white"
"7197",65,"phone","wp",0.494,1,"white"
"7198",65,"phone","wp",0.53,1,"white"
"7199",65,"phone","wp",0.466,1,"white"
"7200",65,"phone","bp",0.481,1,"black"
"7201",65,"gun","wg",0.42,0,"white"
"7202",65,"phone","wp",0.488,1,"white"
"7203",65,"phone","wp",0.605,1,"white"
"7204",65,"gun","wg",0.474,0,"white"
"7205",65,"gun","wg",0.527,0,"white"
"7206",65,"gun","wg",0.51,0,"white"
"7207",65,"gun","wg",0.466,0,"white"
"7208",65,"gun","bg",0.434,0,"black"
"7209",65,"phone","bp",0.533,1,"black"
"7210",65,"gun","wg",0.455,0,"white"
"7211",65,"gun","bg",0.43,0,"black"
"7212",65,"phone","bp",0.531,1,"black"
"7213",65,"phone","wp",0.533,1,"white"
"7214",65,"phone","bp",0.519,1,"black"
"7215",65,"gun","bg",0.377,1,"black"
"7216",65,"gun","bg",0.429,0,"black"
"7217",65,"gun","bg",0.378,0,"black"
"7218",65,"gun","wg",0.465,0,"white"
"7219",65,"phone","bp",0.548,1,"black"
"7220",65,"phone","bp",0.583,1,"black"
"7221",65,"phone","bp",0.616,1,"black"
"7222",65,"phone","wp",0.516,1,"white"
"7223",65,"gun","bg",0.433,0,"black"
"7224",65,"phone","bp",0.551,1,"black"
"7225",65,"gun","wg",0.425,0,"white"
"7227",65,"gun","wg",0.493,0,"white"
"7228",65,"gun","wg",0.484,0,"white"
"7229",65,"phone","bp",0.536,0,"black"
"7230",65,"phone","wp",0.599,1,"white"
"7231",65,"gun","wg",0.407,0,"white"
"7232",65,"phone","bp",0.561,1,"black"
"7233",65,"phone","wp",0.486,1,"white"
"7234",65,"phone","wp",0.444,1,"white"
"7235",65,"phone","wp",0.478,1,"white"
"7236",65,"phone","bp",0.515,1,"black"
"7237",65,"gun","wg",0.41,0,"white"
"7238",65,"gun","wg",0.404,0,"white"
"7239",65,"gun","bg",0.4,0,"black"
"7240",65,"gun","wg",0.505,0,"white"
"7241",65,"phone","bp",0.505,1,"black"
"7242",65,"phone","bp",0.596,1,"black"
"7243",65,"gun","wg",0.422,0,"white"
"7244",65,"phone","wp",0.609,1,"white"
"7245",65,"phone","wp",0.517,1,"white"
"7246",65,"gun","wg",0.537,0,"white"
"7247",65,"phone","bp",0.527,1,"black"
"7248",65,"phone","wp",0.656,1,"white"
"7249",65,"gun","wg",0.529,0,"white"
"7250",65,"phone","bp",0.552,1,"black"
"7251",65,"gun","bg",0.493,0,"black"
"7252",65,"gun","bg",0.486,0,"black"
"7253",65,"gun","bg",0.496,0,"black"
"7254",65,"phone","bp",0.519,1,"black"
"7255",65,"phone","wp",0.525,1,"white"
"7256",65,"phone","wp",0.453,1,"white"
"7257",65,"gun","wg",0.448,0,"white"
"7258",65,"gun","bg",0.414,0,"black"
"7259",65,"phone","bp",0.431,1,"black"
"7260",65,"phone","bp",0.546,1,"black"
"7261",65,"phone","bp",0.527,1,"black"
"7262",65,"gun","wg",0.475,0,"white"
"7263",65,"gun","wg",0.554,0,"white"
"7264",65,"phone","bp",0.597,1,"black"
"7265",65,"phone","wp",0.606,1,"white"
"7266",65,"phone","bp",0.536,1,"black"
"7267",65,"gun","wg",0.45,0,"white"
"7268",65,"phone","wp",0.482,1,"white"
"7269",65,"gun","wg",0.448,0,"white"
"7270",65,"phone","wp",0.626,1,"white"
"7271",65,"phone","wp",0.555,1,"white"
"7272",65,"gun","bg",0.47,0,"black"
"7273",65,"gun","wg",0.598,0,"white"
"7274",65,"phone","bp",0.514,1,"black"
"7275",65,"gun","wg",0.416,0,"white"
"7276",65,"phone","wp",0.419,1,"white"
"7277",65,"gun","wg",0.499,0,"white"
"7278",65,"gun","wg",0.451,0,"white"
"7279",65,"gun","wg",0.42,1,"white"
"7280",65,"phone","wp",0.618,1,"white"
"7281",65,"gun","bg",0.433,0,"black"
"7282",65,"phone","bp",0.545,1,"black"
"7283",65,"phone","bp",0.618,1,"black"
"7284",65,"gun","wg",0.452,0,"white"
"7285",65,"gun","bg",0.437,0,"black"
"7286",65,"phone","wp",0.501,1,"white"
"7287",65,"gun","wg",0.434,0,"white"
"7288",65,"gun","bg",0.357,0,"black"
"7289",65,"phone","bp",0.586,1,"black"
"7290",65,"phone","bp",0.581,1,"black"
"7291",65,"phone","bp",0.479,1,"black"
"7292",65,"gun","bg",0.461,0,"black"
"7293",66,"gun","bg",0.414,0,"black"
"7294",66,"phone","bp",0.674,1,"black"
"7295",66,"gun","wg",0.346,0,"white"
"7297",66,"gun","wg",0.454,1,"white"
"7298",66,"gun","bg",0.538,0,"black"
"7299",66,"phone","bp",0.573,1,"black"
"7300",66,"phone","bp",0.667,0,"black"
"7301",66,"gun","wg",0.495,0,"white"
"7302",66,"phone","bp",0.668,1,"black"
"7303",66,"phone","wp",0.519,0,"white"
"7305",66,"gun","wg",0.402,0,"white"
"7306",66,"gun","wg",0.492,0,"white"
"7307",66,"gun","wg",0.355,1,"white"
"7308",66,"gun","wg",0.482,0,"white"
"7309",66,"gun","bg",0.457,0,"black"
"7310",66,"gun","wg",0.436,0,"white"
"7311",66,"gun","bg",0.37,0,"black"
"7312",66,"phone","bp",0.53,0,"black"
"7314",66,"phone","wp",0.6,0,"white"
"7315",66,"gun","bg",0.572,0,"black"
"7316",66,"phone","wp",0.55,1,"white"
"7317",66,"gun","bg",0.49,0,"black"
"7318",66,"gun","wg",0.487,0,"white"
"7319",66,"gun","wg",0.418,0,"white"
"7320",66,"gun","bg",0.371,0,"black"
"7321",66,"gun","bg",0.356,0,"black"
"7322",66,"phone","bp",0.504,0,"black"
"7323",66,"gun","wg",0.4,1,"white"
"7324",66,"gun","bg",0.448,0,"black"
"7325",66,"phone","wp",0.622,1,"white"
"7326",66,"gun","bg",0.407,0,"black"
"7327",66,"gun","bg",0.471,0,"black"
"7328",66,"gun","bg",0.39,0,"black"
"7329",66,"gun","wg",0.506,0,"white"
"7330",66,"gun","wg",0.441,0,"white"
"7333",66,"phone","wp",0.66,1,"white"
"7334",66,"gun","wg",0.556,0,"white"
"7336",66,"phone","bp",0.655,1,"black"
"7337",66,"gun","bg",0.438,0,"black"
"7338",66,"gun","wg",0.567,0,"white"
"7340",66,"phone","wp",0.551,1,"white"
"7341",66,"gun","wg",0.515,1,"white"
"7342",66,"gun","wg",0.471,0,"white"
"7344",66,"phone","bp",0.687,1,"black"
"7345",66,"gun","bg",0.647,0,"black"
"7346",66,"phone","wp",0.608,1,"white"
"7347",66,"phone","bp",0.667,1,"black"
"7348",66,"phone","bp",0.499,0,"black"
"7349",66,"phone","wp",0.542,1,"white"
"7350",66,"phone","wp",0.618,1,"white"
"7351",66,"phone","bp",0.647,1,"black"
"7352",66,"gun","wg",0.606,0,"white"
"7353",66,"gun","bg",0.585,0,"black"
"7355",66,"gun","wg",0.55,0,"white"
"7357",66,"gun","wg",0.576,0,"white"
"7358",66,"phone","bp",0.665,1,"black"
"7359",66,"gun","wg",0.481,1,"white"
"7360",66,"gun","wg",0.47,0,"white"
"7361",66,"gun","wg",0.512,0,"white"
"7362",66,"gun","bg",0.462,0,"black"
"7364",66,"phone","bp",0.612,1,"black"
"7365",66,"phone","wp",0.619,1,"white"
"7366",66,"gun","wg",0.545,0,"white"
"7368",66,"phone","wp",0.553,1,"white"
"7370",66,"gun","wg",0.444,1,"white"
"7371",66,"phone","bp",0.694,1,"black"
"7372",66,"phone","bp",0.637,1,"black"
"7373",66,"gun","wg",0.503,0,"white"
"7374",66,"phone","bp",0.658,1,"black"
"7376",66,"gun","wg",0.483,0,"white"
"7377",66,"phone","wp",0.581,1,"white"
"7378",66,"gun","wg",0.592,0,"white"
"7379",66,"gun","bg",0.573,0,"black"
"7380",66,"gun","bg",0.48,0,"black"
"7381",66,"phone","wp",0.587,1,"white"
"7382",66,"gun","wg",0.518,0,"white"
"7384",66,"gun","wg",0.596,0,"white"
"7385",66,"gun","wg",0.542,1,"white"
"7386",66,"gun","wg",0.417,0,"white"
"7387",66,"gun","bg",0.401,0,"black"
"7388",66,"gun","bg",0.453,0,"black"
"7389",66,"phone","wp",0.516,0,"white"
"7390",66,"gun","bg",0.526,0,"black"
"7391",66,"gun","wg",0.619,0,"white"
"7392",66,"phone","wp",0.693,1,"white"
"7393",66,"gun","bg",0.441,0,"black"
"7394",66,"phone","wp",0.605,1,"white"
"7395",66,"gun","wg",0.603,0,"white"
"7398",66,"gun","bg",0.437,0,"black"
"7399",66,"gun","wg",0.548,0,"white"
"7400",66,"gun","wg",0.477,1,"white"
"7401",66,"gun","wg",0.519,0,"white"
"7402",66,"gun","wg",0.483,0,"white"
"7403",66,"gun","wg",0.465,0,"white"
"7404",66,"phone","bp",0.608,0,"black"
"7405",66,"gun","wg",0.469,0,"white"
"7406",66,"gun","wg",0.465,0,"white"
"7407",66,"gun","bg",0.528,0,"black"
"7408",66,"gun","bg",0.444,0,"black"
"7411",67,"phone","wp",0.589,0,"white"
"7412",67,"phone","bp",0.663,1,"black"
"7413",67,"gun","wg",0.423,0,"white"
"7414",67,"gun","bg",0.428,0,"black"
"7415",67,"phone","wp",0.452,1,"white"
"7416",67,"gun","wg",0.437,0,"white"
"7417",67,"gun","bg",0.424,0,"black"
"7418",67,"gun","wg",0.388,0,"white"
"7419",67,"phone","bp",0.447,1,"black"
"7420",67,"phone","bp",0.583,1,"black"
"7421",67,"phone","bp",0.521,1,"black"
"7422",67,"gun","wg",0.497,0,"white"
"7423",67,"phone","bp",0.584,0,"black"
"7424",67,"phone","wp",0.608,1,"white"
"7425",67,"phone","wp",0.543,1,"white"
"7426",67,"gun","wg",0.469,0,"white"
"7427",67,"phone","bp",0.673,1,"black"
"7428",67,"gun","wg",0.467,0,"white"
"7429",67,"gun","bg",0.449,0,"black"
"7430",67,"gun","bg",0.434,0,"black"
"7431",67,"gun","bg",0.411,0,"black"
"7432",67,"phone","bp",0.617,1,"black"
"7433",67,"gun","bg",0.425,0,"black"
"7434",67,"phone","bp",0.503,1,"black"
"7435",67,"phone","bp",0.609,1,"black"
"7436",67,"gun","wg",0.47,0,"white"
"7437",67,"gun","wg",0.42,0,"white"
"7438",67,"phone","bp",0.596,1,"black"
"7439",67,"phone","wp",0.537,1,"white"
"7440",67,"phone","wp",0.452,1,"white"
"7441",67,"phone","bp",0.516,1,"black"
"7442",67,"gun","wg",0.48,0,"white"
"7443",67,"phone","bp",0.541,1,"black"
"7444",67,"gun","wg",0.584,0,"white"
"7445",67,"phone","wp",0.545,1,"white"
"7446",67,"phone","bp",0.571,1,"black"
"7447",67,"gun","wg",0.423,0,"white"
"7448",67,"phone","wp",0.471,1,"white"
"7449",67,"phone","bp",0.614,1,"black"
"7450",67,"gun","bg",0.493,0,"black"
"7451",67,"gun","bg",0.46,0,"black"
"7452",67,"gun","wg",0.411,0,"white"
"7453",67,"phone","bp",0.57,1,"black"
"7454",67,"gun","bg",0.405,0,"black"
"7455",67,"phone","wp",0.581,1,"white"
"7456",67,"phone","wp",0.606,1,"white"
"7457",67,"gun","wg",0.391,0,"white"
"7458",67,"gun","wg",0.441,0,"white"
"7459",67,"gun","wg",0.503,0,"white"
"7460",67,"gun","bg",0.418,0,"black"
"7461",67,"gun","bg",0.401,0,"black"
"7462",67,"gun","bg",0.37,0,"black"
"7463",67,"gun","bg",0.404,0,"black"
"7464",67,"gun","bg",0.388,0,"black"
"7465",67,"phone","bp",0.565,1,"black"
"7466",67,"gun","bg",0.414,0,"black"
"7467",67,"gun","wg",0.462,0,"white"
"7468",67,"phone","wp",0.574,1,"white"
"7469",67,"phone","wp",0.553,1,"white"
"7471",67,"gun","wg",0.488,0,"white"
"7472",67,"phone","bp",0.631,1,"black"
"7473",67,"phone","wp",0.496,1,"white"
"7474",67,"phone","wp",0.447,1,"white"
"7475",67,"gun","wg",0.575,0,"white"
"7476",67,"gun","wg",0.471,0,"white"
"7477",67,"gun","bg",0.455,0,"black"
"7478",67,"gun","bg",0.39,0,"black"
"7479",67,"gun","bg",0.473,0,"black"
"7480",67,"phone","bp",0.633,1,"black"
"7481",67,"phone","bp",0.642,1,"black"
"7482",67,"gun","wg",0.57,0,"white"
"7483",67,"gun","wg",0.437,0,"white"
"7484",67,"gun","bg",0.422,0,"black"
"7485",67,"phone","wp",0.536,1,"white"
"7486",67,"gun","bg",0.373,0,"black"
"7487",67,"gun","bg",0.362,0,"black"
"7488",67,"phone","wp",0.592,1,"white"
"7489",67,"gun","bg",0.476,0,"black"
"7490",67,"gun","wg",0.459,0,"white"
"7491",67,"phone","bp",0.589,1,"black"
"7492",67,"gun","bg",0.473,0,"black"
"7493",67,"phone","bp",0.649,1,"black"
"7494",67,"gun","wg",0.482,0,"white"
"7495",67,"gun","bg",0.513,0,"black"
"7496",67,"phone","wp",0.654,1,"white"
"7497",67,"gun","bg",0.407,0,"black"
"7498",67,"phone","wp",0.522,1,"white"
"7499",67,"gun","wg",0.422,0,"white"
"7500",67,"phone","bp",0.601,1,"black"
"7501",67,"phone","wp",0.531,1,"white"
"7502",67,"phone","wp",0.575,1,"white"
"7503",67,"phone","wp",0.426,1,"white"
"7504",67,"phone","bp",0.586,1,"black"
"7505",67,"phone","bp",0.501,1,"black"
"7506",67,"phone","wp",0.465,1,"white"
"7507",67,"phone","bp",0.495,1,"black"
"7508",67,"phone","wp",0.479,1,"white"
"7509",67,"phone","wp",0.397,1,"white"
"7510",67,"phone","wp",0.478,1,"white"
"7511",67,"gun","bg",0.622,0,"black"
"7512",67,"gun","bg",0.375,0,"black"
"7513",67,"gun","wg",0.426,0,"white"
"7515",67,"gun","bg",0.505,0,"black"
"7516",67,"gun","wg",0.407,0,"white"
"7517",67,"gun","wg",0.51,0,"white"
"7518",67,"gun","wg",0.509,0,"white"
"7519",67,"gun","bg",0.428,0,"black"
"7520",67,"gun","bg",0.4,0,"black"
"7521",67,"gun","bg",0.421,0,"black"
"7522",67,"phone","wp",0.68,1,"white"
"7523",67,"gun","bg",0.461,0,"black"
"7524",67,"gun","bg",0.463,0,"black"
"7525",67,"phone","wp",0.543,1,"white"
"7526",67,"phone","bp",0.522,1,"black"
"7527",67,"gun","bg",0.471,0,"black"
"7528",67,"gun","bg",0.392,0,"black"
"7529",67,"gun","wg",0.41,0,"white"
"7530",67,"gun","bg",0.398,0,"black"
"7531",68,"phone","bp",0.636,1,"black"
"7532",68,"gun","wg",0.387,0,"white"
"7533",68,"gun","bg",0.471,0,"black"
"7534",68,"phone","wp",0.645,1,"white"
"7535",68,"gun","wg",0.383,0,"white"
"7536",68,"phone","bp",0.487,1,"black"
"7537",68,"phone","bp",0.559,1,"black"
"7538",68,"phone","bp",0.611,1,"black"
"7539",68,"phone","bp",0.567,1,"black"
"7540",68,"gun","bg",0.382,0,"black"
"7541",68,"gun","bg",0.505,0,"black"
"7542",68,"gun","wg",0.624,0,"white"
"7543",68,"gun","bg",0.39,0,"black"
"7544",68,"gun","bg",0.484,0,"black"
"7545",68,"phone","wp",0.54,1,"white"
"7546",68,"gun","wg",0.493,0,"white"
"7547",68,"phone","wp",0.543,1,"white"
"7548",68,"phone","wp",0.514,1,"white"
"7549",68,"phone","bp",0.599,1,"black"
"7550",68,"phone","wp",0.47,1,"white"
